"id_municipio","Município","Situação do domicílio","Grupo de idade","rural_pop"
"3530201","Mirante do Paranapanema (SP)","Rural","Total","41.12"
"3530300","Mirassol (SP)","Rural","Total","2.53"
"3530409","Mirassolândia (SP)","Rural","Total","18.70"
"3530508","Mococa (SP)","Rural","Total","7.76"
"3530607","Mogi das Cruzes (SP)","Rural","Total","7.86"
"3530706","Mogi Guaçu (SP)","Rural","Total","5.06"
"3530805","Mogi Mirim (SP)","Rural","Total","6.43"
"3530904","Mombuca (SP)","Rural","Total","17.79"
"3531001","Monções (SP)","Rural","Total","13.88"
"3531100","Mongaguá (SP)","Rural","Total","0.27"
"3531209","Monte Alegre do Sul (SP)","Rural","Total","42.80"
"3531308","Monte Alto (SP)","Rural","Total","4.50"
"3531407","Monte Aprazível (SP)","Rural","Total","8.93"
"3531506","Monte Azul Paulista (SP)","Rural","Total","6.43"
"3531605","Monte Castelo (SP)","Rural","Total","20.97"
"3531704","Monteiro Lobato (SP)","Rural","Total","56.84"
"3531803","Monte Mor (SP)","Rural","Total","6.07"
"3531902","Morro Agudo (SP)","Rural","Total","4.15"
"3532009","Morungaba (SP)","Rural","Total","14.60"
"3532058","Motuca (SP)","Rural","Total","27.55"
"3532108","Murutinga do Sul (SP)","Rural","Total","38.53"
"3532157","Nantes (SP)","Rural","Total","10.20"
"3532207","Narandiba (SP)","Rural","Total","27.59"
"3532306","Natividade da Serra (SP)","Rural","Total","58.25"
"3532405","Nazaré Paulista (SP)","Rural","Total","15.25"
"3532504","Neves Paulista (SP)","Rural","Total","9.76"
"3532603","Nhandeara (SP)","Rural","Total","18.99"
"3532702","Nipoã (SP)","Rural","Total","11.16"
"3532801","Nova Aliança (SP)","Rural","Total","17.14"
"3532827","Nova Campina (SP)","Rural","Total","32.33"
"3532843","Nova Canaã Paulista (SP)","Rural","Total","58.37"
"3532868","Nova Castilho (SP)","Rural","Total","33.69"
"3532900","Nova Europa (SP)","Rural","Total","7.26"
"3533007","Nova Granada (SP)","Rural","Total","7.33"
"3533106","Nova Guataporanga (SP)","Rural","Total","13.18"
"3533205","Nova Independência (SP)","Rural","Total","20.27"
"3533254","Novais (SP)","Rural","Total","8.95"
"3533304","Nova Luzitânia (SP)","Rural","Total","10.29"
"3533403","Nova Odessa (SP)","Rural","Total","1.56"
"3533502","Novo Horizonte (SP)","Rural","Total","6.95"
"3533601","Nuporanga (SP)","Rural","Total","9.27"
"3533700","Ocauçu (SP)","Rural","Total","20.15"
"3533809","Óleo (SP)","Rural","Total","34.04"
"3533908","Olímpia (SP)","Rural","Total","5.56"
"3534005","Onda Verde (SP)","Rural","Total","21.65"
"3534104","Oriente (SP)","Rural","Total","6.59"
"3534203","Orindiúva (SP)","Rural","Total","7.96"
"3534302","Orlândia (SP)","Rural","Total","2.58"
"3534401","Osasco (SP)","Rural","Total","-"
"3534500","Oscar Bressane (SP)","Rural","Total","17.26"
"3534609","Osvaldo Cruz (SP)","Rural","Total","10.14"
"3534708","Ourinhos (SP)","Rural","Total","2.58"
"3534757","Ouroeste (SP)","Rural","Total","10.22"
"3534807","Ouro Verde (SP)","Rural","Total","8.00"
"3534906","Pacaembu (SP)","Rural","Total","26.32"
"3535002","Palestina (SP)","Rural","Total","16.86"
"3535101","Palmares Paulista (SP)","Rural","Total","2.88"
"3535200","Palmeira d'Oeste (SP)","Rural","Total","24.17"
"3535309","Palmital (SP)","Rural","Total","8.30"
"3535408","Panorama (SP)","Rural","Total","2.87"
"3535507","Paraguaçu Paulista (SP)","Rural","Total","9.36"
"3535606","Paraibuna (SP)","Rural","Total","69.85"
"3535705","Paraíso (SP)","Rural","Total","12.04"
"3535804","Paranapanema (SP)","Rural","Total","18.71"
"3535903","Paranapuã (SP)","Rural","Total","11.04"
"3536000","Parapuã (SP)","Rural","Total","17.96"
"3536109","Pardinho (SP)","Rural","Total","21.37"
"3536208","Pariquera-Açu (SP)","Rural","Total","31.36"
"3536257","Parisi (SP)","Rural","Total","19.14"
"3536307","Patrocínio Paulista (SP)","Rural","Total","19.24"
"3536406","Paulicéia (SP)","Rural","Total","16.86"
"3536505","Paulínia (SP)","Rural","Total","0.09"
"3536570","Paulistânia (SP)","Rural","Total","31.87"
"3536604","Paulo de Faria (SP)","Rural","Total","9.77"
"3536703","Pederneiras (SP)","Rural","Total","7.00"
"3536802","Pedra Bela (SP)","Rural","Total","75.09"
"3536901","Pedranópolis (SP)","Rural","Total","37.80"
"3537008","Pedregulho (SP)","Rural","Total","26.22"
"3537107","Pedreira (SP)","Rural","Total","0.15"
"3537156","Pedrinhas Paulista (SP)","Rural","Total","15.65"
"3537206","Pedro de Toledo (SP)","Rural","Total","31.08"
"3537305","Penápolis (SP)","Rural","Total","4.49"
"3537404","Pereira Barreto (SP)","Rural","Total","6.92"
"3537503","Pereiras (SP)","Rural","Total","33.22"
"3537602","Peruíbe (SP)","Rural","Total","0.93"
"3537701","Piacatu (SP)","Rural","Total","11.80"
"3537800","Piedade (SP)","Rural","Total","54.43"
"3537909","Pilar do Sul (SP)","Rural","Total","21.43"
"3538006","Pindamonhangaba (SP)","Rural","Total","3.60"
"3538105","Pindorama (SP)","Rural","Total","5.35"
"3538204","Pinhalzinho (SP)","Rural","Total","50.74"
"3538303","Piquerobi (SP)","Rural","Total","24.54"
"3538501","Piquete (SP)","Rural","Total","6.34"
"3538600","Piracaia (SP)","Rural","Total","-"
"3538709","Piracicaba (SP)","Rural","Total","2.15"
"3538808","Piraju (SP)","Rural","Total","10.08"
"3538907","Pirajuí (SP)","Rural","Total","18.51"
"3539004","Pirangi (SP)","Rural","Total","10.31"
"3539103","Pirapora do Bom Jesus (SP)","Rural","Total","-"
"3539202","Pirapozinho (SP)","Rural","Total","4.99"
"3539301","Pirassununga (SP)","Rural","Total","8.37"
"3539400","Piratininga (SP)","Rural","Total","14.25"
"3539509","Pitangueiras (SP)","Rural","Total","3.85"
"3539608","Planalto (SP)","Rural","Total","15.62"
"3539707","Platina (SP)","Rural","Total","21.27"
"3539806","Poá (SP)","Rural","Total","1.58"
"3539905","Poloni (SP)","Rural","Total","10.99"
"3540002","Pompéia (SP)","Rural","Total","6.96"
"3540101","Pongaí (SP)","Rural","Total","15.97"
"3540200","Pontal (SP)","Rural","Total","1.87"
"3540259","Pontalinda (SP)","Rural","Total","17.01"
"3540309","Pontes Gestal (SP)","Rural","Total","15.69"
"3540408","Populina (SP)","Rural","Total","19.20"
"3540507","Porangaba (SP)","Rural","Total","51.72"
"3540606","Porto Feliz (SP)","Rural","Total","15.95"
"3540705","Porto Ferreira (SP)","Rural","Total","1.79"
"3540754","Potim (SP)","Rural","Total","24.17"
"3540804","Potirendaba (SP)","Rural","Total","10.13"
"3540853","Pracinha (SP)","Rural","Total","52.10"
"3540903","Pradópolis (SP)","Rural","Total","7.35"
"3541000","Praia Grande (SP)","Rural","Total","-"
"3541059","Pratânia (SP)","Rural","Total","24.22"
"3541109","Presidente Alves (SP)","Rural","Total","16.78"
"3541208","Presidente Bernardes (SP)","Rural","Total","22.62"
"3541307","Presidente Epitácio (SP)","Rural","Total","6.71"
"3541406","Presidente Prudente (SP)","Rural","Total","2.04"
"3541505","Presidente Venceslau (SP)","Rural","Total","4.32"
"3541604","Promissão (SP)","Rural","Total","15.71"
"3541653","Quadra (SP)","Rural","Total","74.41"
"3541703","Quatá (SP)","Rural","Total","6.16"
"3541802","Queiroz (SP)","Rural","Total","15.06"
"3541901","Queluz (SP)","Rural","Total","17.99"
"3542008","Quintana (SP)","Rural","Total","8.49"
"3542107","Rafard (SP)","Rural","Total","11.86"
"3542206","Rancharia (SP)","Rural","Total","10.33"
"3542305","Redenção da Serra (SP)","Rural","Total","42.86"
"3542404","Regente Feijó (SP)","Rural","Total","7.81"
"3542503","Reginópolis (SP)","Rural","Total","40.43"
"3542602","Registro (SP)","Rural","Total","11.23"
"3542701","Restinga (SP)","Rural","Total","21.38"
"3542800","Ribeira (SP)","Rural","Total","63.19"
"3542909","Ribeirão Bonito (SP)","Rural","Total","7.54"
"3543006","Ribeirão Branco (SP)","Rural","Total","49.13"
"3543105","Ribeirão Corrente (SP)","Rural","Total","20.50"
"3543204","Ribeirão do Sul (SP)","Rural","Total","25.89"
"3543238","Ribeirão dos Índios (SP)","Rural","Total","15.41"
"3543253","Ribeirão Grande (SP)","Rural","Total","68.42"
"3543303","Ribeirão Pires (SP)","Rural","Total","-"
"3543402","Ribeirão Preto (SP)","Rural","Total","0.25"
"3543501","Riversul (SP)","Rural","Total","27.11"
"3543600","Rifaina (SP)","Rural","Total","12.46"
"3543709","Rincão (SP)","Rural","Total","18.76"
"3543808","Rinópolis (SP)","Rural","Total","13.07"
"3543907","Rio Claro (SP)","Rural","Total","2.43"
"3544004","Rio das Pedras (SP)","Rural","Total","3.18"
"3544103","Rio Grande da Serra (SP)","Rural","Total","-"
"3544202","Riolândia (SP)","Rural","Total","20.89"
"3544251","Rosana (SP)","Rural","Total","19.47"
"3544301","Roseira (SP)","Rural","Total","5.03"
"3544400","Rubiácea (SP)","Rural","Total","42.73"
"3544509","Rubinéia (SP)","Rural","Total","17.71"
"3544608","Sabino (SP)","Rural","Total","12.31"
"3544707","Sagres (SP)","Rural","Total","24.05"
"3544806","Sales (SP)","Rural","Total","9.98"
"3544905","Sales Oliveira (SP)","Rural","Total","9.45"
"3545001","Salesópolis (SP)","Rural","Total","36.34"
"3545100","Salmourão (SP)","Rural","Total","10.32"
"3545159","Saltinho (SP)","Rural","Total","16.55"
"3545209","Salto (SP)","Rural","Total","0.78"
"3545308","Salto de Pirapora (SP)","Rural","Total","21.60"
"3545407","Salto Grande (SP)","Rural","Total","9.72"
"3545506","Sandovalina (SP)","Rural","Total","30.22"
"3545605","Santa Adélia (SP)","Rural","Total","5.39"
"3545704","Santa Albertina (SP)","Rural","Total","14.54"
"3545803","Santa Bárbara d'Oeste (SP)","Rural","Total","0.78"
"3546009","Santa Branca (SP)","Rural","Total","11.79"
"3546108","Santa Clara d'Oeste (SP)","Rural","Total","24.62"
"3546207","Santa Cruz da Conceição (SP)","Rural","Total","32.33"
"3546256","Santa Cruz da Esperança (SP)","Rural","Total","32.26"
"3546306","Santa Cruz das Palmeiras (SP)","Rural","Total","3.11"
"3546405","Santa Cruz do Rio Pardo (SP)","Rural","Total","8.58"
"3546504","Santa Ernestina (SP)","Rural","Total","7.60"
"3546603","Santa Fé do Sul (SP)","Rural","Total","3.94"
"3546702","Santa Gertrudes (SP)","Rural","Total","1.09"
"3546801","Santa Isabel (SP)","Rural","Total","21.53"
"3546900","Santa Lúcia (SP)","Rural","Total","5.99"
"3547007","Santa Maria da Serra (SP)","Rural","Total","11.84"
"3547106","Santa Mercedes (SP)","Rural","Total","13.18"
"3547205","Santana da Ponte Pensa (SP)","Rural","Total","33.15"
"3547304","Santana de Parnaíba (SP)","Rural","Total","-"
"3547403","Santa Rita d'Oeste (SP)","Rural","Total","30.28"
"3547502","Santa Rita do Passa Quatro (SP)","Rural","Total","10.49"
"3547601","Santa Rosa de Viterbo (SP)","Rural","Total","4.67"
"3547650","Santa Salete (SP)","Rural","Total","43.40"
"3547700","Santo Anastácio (SP)","Rural","Total","6.81"
"3547809","Santo André (SP)","Rural","Total","-"
"3547908","Santo Antônio da Alegria (SP)","Rural","Total","25.94"
"3548005","Santo Antônio de Posse (SP)","Rural","Total","8.79"
"3548054","Santo Antônio do Aracanguá (SP)","Rural","Total","21.70"
"3548104","Santo Antônio do Jardim (SP)","Rural","Total","40.57"
"3548203","Santo Antônio do Pinhal (SP)","Rural","Total","40.56"
"3548302","Santo Expedito (SP)","Rural","Total","11.59"
"3548401","Santópolis do Aguapeí (SP)","Rural","Total","3.37"
"3548500","Santos (SP)","Rural","Total","0.07"
"3548609","São Bento do Sapucaí (SP)","Rural","Total","51.85"
"3548708","São Bernardo do Campo (SP)","Rural","Total","1.67"
"3548807","São Caetano do Sul (SP)","Rural","Total","-"
"3548906","São Carlos (SP)","Rural","Total","4.00"
"3549003","São Francisco (SP)","Rural","Total","22.41"
"3549102","São João da Boa Vista (SP)","Rural","Total","3.99"
"3549201","São João das Duas Pontes (SP)","Rural","Total","23.58"
"3549250","São João de Iracema (SP)","Rural","Total","18.43"
"3549300","São João do Pau d'Alho (SP)","Rural","Total","18.93"
"3549409","São Joaquim da Barra (SP)","Rural","Total","1.79"
"3549508","São José da Bela Vista (SP)","Rural","Total","10.96"
"3549607","São José do Barreiro (SP)","Rural","Total","29.63"
"3549706","São José do Rio Pardo (SP)","Rural","Total","11.45"
"3549805","São José do Rio Preto (SP)","Rural","Total","6.07"
"3549904","São José dos Campos (SP)","Rural","Total","2.03"
"3549953","São Lourenço da Serra (SP)","Rural","Total","8.97"
"3550001","São Luiz do Paraitinga (SP)","Rural","Total","40.56"
"3550100","São Manuel (SP)","Rural","Total","2.42"
"3550209","São Miguel Arcanjo (SP)","Rural","Total","31.63"
"3550308","São Paulo (SP)","Rural","Total","0.89"
"3550407","São Pedro (SP)","Rural","Total","15.97"
"3550506","São Pedro do Turvo (SP)","Rural","Total","28.45"
"3550605","São Roque (SP)","Rural","Total","9.30"
"3550704","São Sebastião (SP)","Rural","Total","1.26"
"3550803","São Sebastião da Grama (SP)","Rural","Total","34.12"
"3550902","São Simão (SP)","Rural","Total","9.88"
"3551009","São Vicente (SP)","Rural","Total","0.19"
"3551108","Sarapuí (SP)","Rural","Total","26.38"
"3551207","Sarutaiá (SP)","Rural","Total","18.36"
"3551306","Sebastianópolis do Sul (SP)","Rural","Total","22.57"
"3551405","Serra Azul (SP)","Rural","Total","28.78"
"3551504","Serrana (SP)","Rural","Total","1.06"
"3551603","Serra Negra (SP)","Rural","Total","13.24"
"3551702","Sertãozinho (SP)","Rural","Total","1.18"
"3551801","Sete Barras (SP)","Rural","Total","44.71"
"3551900","Severínia (SP)","Rural","Total","4.69"
"3552007","Silveiras (SP)","Rural","Total","50.29"
"3552106","Socorro (SP)","Rural","Total","32.01"
"3552205","Sorocaba (SP)","Rural","Total","1.02"
"3552304","Sud Mennucci (SP)","Rural","Total","14.07"
"3552403","Sumaré (SP)","Rural","Total","1.18"
"3552502","Suzano (SP)","Rural","Total","3.52"
"3552551","Suzanápolis (SP)","Rural","Total","33.25"
"3552601","Tabapuã (SP)","Rural","Total","7.43"
"3552700","Tabatinga (SP)","Rural","Total","14.35"
"3552809","Taboão da Serra (SP)","Rural","Total","-"
"3552908","Taciba (SP)","Rural","Total","15.09"
"3553005","Taguaí (SP)","Rural","Total","28.36"
"3553104","Taiaçu (SP)","Rural","Total","9.42"
"3553203","Taiúva (SP)","Rural","Total","8.81"
"3553302","Tambaú (SP)","Rural","Total","11.14"
"3553401","Tanabi (SP)","Rural","Total","9.64"
"3553500","Tapiraí (SP)","Rural","Total","29.12"
"3553609","Tapiratiba (SP)","Rural","Total","17.53"
"3553658","Taquaral (SP)","Rural","Total","4.15"
"3553708","Taquaritinga (SP)","Rural","Total","5.22"
"3553807","Taquarituba (SP)","Rural","Total","12.17"
"3553856","Taquarivaí (SP)","Rural","Total","45.43"
"3553906","Tarabai (SP)","Rural","Total","7.54"
"3553955","Tarumã (SP)","Rural","Total","5.89"
"3554003","Tatuí (SP)","Rural","Total","4.72"
"3554102","Taubaté (SP)","Rural","Total","2.16"
"3554201","Tejupá (SP)","Rural","Total","35.12"
"3554300","Teodoro Sampaio (SP)","Rural","Total","18.80"
"3554409","Terra Roxa (SP)","Rural","Total","4.68"
"3554508","Tietê (SP)","Rural","Total","9.08"
"3554607","Timburi (SP)","Rural","Total","27.29"
"3554656","Torre de Pedra (SP)","Rural","Total","34.83"
"3554706","Torrinha (SP)","Rural","Total","14.91"
"3554755","Trabiju (SP)","Rural","Total","8.16"
"3554805","Tremembé (SP)","Rural","Total","9.88"
"3554904","Três Fronteiras (SP)","Rural","Total","15.28"
"3554953","Tuiuti (SP)","Rural","Total","49.93"
"3555000","Tupã (SP)","Rural","Total","4.01"
"3555109","Tupi Paulista (SP)","Rural","Total","21.47"
"3555208","Turiúba (SP)","Rural","Total","18.13"
"3555307","Turmalina (SP)","Rural","Total","28.87"
"3555356","Ubarana (SP)","Rural","Total","8.39"
"3555406","Ubatuba (SP)","Rural","Total","2.49"
"3555505","Ubirajara (SP)","Rural","Total","27.06"
"3555604","Uchoa (SP)","Rural","Total","7.07"
"3555703","União Paulista (SP)","Rural","Total","23.45"
"3555802","Urânia (SP)","Rural","Total","15.84"
"3555901","Uru (SP)","Rural","Total","13.59"
"3556008","Urupês (SP)","Rural","Total","11.01"
"3556107","Valentim Gentil (SP)","Rural","Total","8.73"
"3556206","Valinhos (SP)","Rural","Total","4.84"
"3556305","Valparaíso (SP)","Rural","Total","4.90"
"3556354","Vargem (SP)","Rural","Total","49.77"
"3556404","Vargem Grande do Sul (SP)","Rural","Total","5.07"
"3556453","Vargem Grande Paulista (SP)","Rural","Total","-"
"3556503","Várzea Paulista (SP)","Rural","Total","-"
"3556602","Vera Cruz (SP)","Rural","Total","13.06"
"3556701","Vinhedo (SP)","Rural","Total","3.14"
"3556800","Viradouro (SP)","Rural","Total","2.93"
"3556909","Vista Alegre do Alto (SP)","Rural","Total","7.75"
"3556958","Vitória Brasil (SP)","Rural","Total","17.39"
"3557006","Votorantim (SP)","Rural","Total","3.81"
"3557105","Votuporanga (SP)","Rural","Total","2.80"
"3557154","Zacarias (SP)","Rural","Total","21.37"
"3557204","Chavantes (SP)","Rural","Total","8.05"
"3557303","Estiva Gerbi (SP)","Rural","Total","20.24"
"4100103","Abatiá (PR)","Rural","Total","26.17"
"4100202","Adrianópolis (PR)","Rural","Total","67.69"
"4100301","Agudos do Sul (PR)","Rural","Total","65.88"
"4100400","Almirante Tamandaré (PR)","Rural","Total","4.18"
"4100459","Altamira do Paraná (PR)","Rural","Total","50.42"
"4100509","Altônia (PR)","Rural","Total","26.43"
"4100608","Alto Paraná (PR)","Rural","Total","17.87"
"4100707","Alto Piquiri (PR)","Rural","Total","17.71"
"4100806","Alvorada do Sul (PR)","Rural","Total","28.64"
"4100905","Amaporã (PR)","Rural","Total","20.45"
"4101002","Ampére (PR)","Rural","Total","23.41"
"4101051","Anahy (PR)","Rural","Total","26.65"
"4101101","Andirá (PR)","Rural","Total","6.11"
"4101150","Ângulo (PR)","Rural","Total","21.20"
"4101200","Antonina (PR)","Rural","Total","14.97"
"4101309","Antônio Olinto (PR)","Rural","Total","90.65"
"4101408","Apucarana (PR)","Rural","Total","5.64"
"4101507","Arapongas (PR)","Rural","Total","2.21"
"4101606","Arapoti (PR)","Rural","Total","15.77"
"4101655","Arapuã (PR)","Rural","Total","62.54"
"4101705","Araruna (PR)","Rural","Total","21.94"
"4101804","Araucária (PR)","Rural","Total","7.49"
"4101853","Ariranha do Ivaí (PR)","Rural","Total","63.15"
"4101903","Assaí (PR)","Rural","Total","16.92"
"4102000","Assis Chateaubriand (PR)","Rural","Total","12.15"
"4102109","Astorga (PR)","Rural","Total","8.66"
"4102208","Atalaia (PR)","Rural","Total","14.46"
"4102307","Balsa Nova (PR)","Rural","Total","39.20"
"4102406","Bandeirantes (PR)","Rural","Total","11.81"
"4102505","Barbosa Ferraz (PR)","Rural","Total","24.30"
"4102604","Barracão (PR)","Rural","Total","28.01"
"4102703","Barra do Jacaré (PR)","Rural","Total","32.12"
"4102752","Bela Vista da Caroba (PR)","Rural","Total","73.61"
"4102802","Bela Vista do Paraíso (PR)","Rural","Total","5.86"
"4102901","Bituruna (PR)","Rural","Total","37.66"
"4103008","Boa Esperança (PR)","Rural","Total","42.21"
"4103024","Boa Esperança do Iguaçu (PR)","Rural","Total","65.52"
