"id_municipio","Município","Destino do lixo","house_income_BRL"
"3516903","General Salgado (SP)","Total","2004.76"
"3517000","Getulina (SP)","Total","1716.90"
"3517109","Glicério (SP)","Total","1940.40"
"3517208","Guaiçara (SP)","Total","1806.83"
"3517307","Guaimbê (SP)","Total","1510.20"
"3517406","Guaíra (SP)","Total","2035.67"
"3517505","Guapiaçu (SP)","Total","1924.16"
"3517604","Guapiara (SP)","Total","1014.67"
"3517703","Guará (SP)","Total","1782.33"
"3517802","Guaraçaí (SP)","Total","1638.63"
"3517901","Guaraci (SP)","Total","1749.44"
"3518008","Guarani d'Oeste (SP)","Total","1395.07"
"3518107","Guarantã (SP)","Total","1676.12"
"3518206","Guararapes (SP)","Total","1971.69"
"3518305","Guararema (SP)","Total","2056.36"
"3518404","Guaratinguetá (SP)","Total","2618.27"
"3518503","Guareí (SP)","Total","1603.96"
"3518602","Guariba (SP)","Total","1927.12"
"3518701","Guarujá (SP)","Total","2056.24"
"3518800","Guarulhos (SP)","Total","2145.45"
"3518859","Guatapará (SP)","Total","1841.20"
"3518909","Guzolândia (SP)","Total","1422.65"
"3519006","Herculândia (SP)","Total","1433.82"
"3519055","Holambra (SP)","Total","3419.77"
"3519071","Hortolândia (SP)","Total","1942.46"
"3519105","Iacanga (SP)","Total","2034.95"
"3519204","Iacri (SP)","Total","1703.27"
"3519253","Iaras (SP)","Total","1376.94"
"3519303","Ibaté (SP)","Total","1778.16"
"3519402","Ibirá (SP)","Total","2010.53"
"3519501","Ibirarema (SP)","Total","1625.48"
"3519600","Ibitinga (SP)","Total","1979.11"
"3519709","Ibiúna (SP)","Total","1671.03"
"3519808","Icém (SP)","Total","1901.44"
"3519907","Iepê (SP)","Total","1684.66"
"3520004","Igaraçu do Tietê (SP)","Total","1721.39"
"3520103","Igarapava (SP)","Total","2091.54"
"3520202","Igaratá (SP)","Total","1843.65"
"3520301","Iguape (SP)","Total","1417.79"
"3520400","Ilhabela (SP)","Total","2111.87"
"3520426","Ilha Comprida (SP)","Total","1455.98"
"3520442","Ilha Solteira (SP)","Total","2814.16"
"3520509","Indaiatuba (SP)","Total","3056.47"
"3520608","Indiana (SP)","Total","1790.09"
"3520707","Indiaporã (SP)","Total","1668.48"
"3520806","Inúbia Paulista (SP)","Total","1685.39"
"3520905","Ipaussu (SP)","Total","1849.87"
"3521002","Iperó (SP)","Total","1595.57"
"3521101","Ipeúna (SP)","Total","2334.90"
"3521150","Ipiguá (SP)","Total","1851.65"
"3521200","Iporanga (SP)","Total","1153.11"
"3521309","Ipuã (SP)","Total","2029.89"
"3521408","Iracemápolis (SP)","Total","2373.96"
"3521507","Irapuã (SP)","Total","1755.54"
"3521606","Irapuru (SP)","Total","1510.23"
"3521705","Itaberá (SP)","Total","1305.30"
"3521804","Itaí (SP)","Total","1580.41"
"3521903","Itajobi (SP)","Total","2056.73"
"3522000","Itaju (SP)","Total","1746.83"
"3522109","Itanhaém (SP)","Total","1721.46"
"3522158","Itaoca (SP)","Total","1069.67"
"3522208","Itapecerica da Serra (SP)","Total","1733.87"
"3522307","Itapetininga (SP)","Total","2142.81"
"3522406","Itapeva (SP)","Total","1698.95"
"3522505","Itapevi (SP)","Total","1654.08"
"3522604","Itapira (SP)","Total","2272.51"
"3522653","Itapirapuã Paulista (SP)","Total","942.39"
"3522703","Itápolis (SP)","Total","2001.81"
"3522802","Itaporanga (SP)","Total","1367.28"
"3522901","Itapuí (SP)","Total","1964.85"
"3523008","Itapura (SP)","Total","1415.55"
"3523107","Itaquaquecetuba (SP)","Total","1482.83"
"3523206","Itararé (SP)","Total","1490.12"
"3523305","Itariri (SP)","Total","1245.68"
"3523404","Itatiba (SP)","Total","2871.66"
"3523503","Itatinga (SP)","Total","1790.54"
"3523602","Itirapina (SP)","Total","2023.71"
"3523701","Itirapuã (SP)","Total","1495.89"
"3523800","Itobi (SP)","Total","1805.61"
"3523909","Itu (SP)","Total","2796.96"
"3524006","Itupeva (SP)","Total","2487.28"
"3524105","Ituverava (SP)","Total","2277.46"
"3524204","Jaborandi (SP)","Total","1641.55"
"3524303","Jaboticabal (SP)","Total","2670.81"
"3524402","Jacareí (SP)","Total","2347.48"
"3524501","Jaci (SP)","Total","1887.43"
"3524600","Jacupiranga (SP)","Total","1557.44"
"3524709","Jaguariúna (SP)","Total","2792.40"
"3524808","Jales (SP)","Total","2122.31"
"3524907","Jambeiro (SP)","Total","2185.06"
"3525003","Jandira (SP)","Total","2274.74"
"3525102","Jardinópolis (SP)","Total","2028.81"
"3525201","Jarinu (SP)","Total","2048.65"
"3525300","Jaú (SP)","Total","2511.00"
"3525409","Jeriquara (SP)","Total","1609.68"
"3525508","Joanópolis (SP)","Total","1788.46"
"3525607","João Ramalho (SP)","Total","1703.91"
"3525706","José Bonifácio (SP)","Total","2246.65"
"3525805","Júlio Mesquita (SP)","Total","1418.44"
"3525854","Jumirim (SP)","Total","2113.69"
"3525904","Jundiaí (SP)","Total","3507.13"
"3526001","Junqueirópolis (SP)","Total","1960.52"
"3526100","Juquiá (SP)","Total","1317.09"
"3526209","Juquitiba (SP)","Total","1315.98"
"3526308","Lagoinha (SP)","Total","1359.24"
"3526407","Laranjal Paulista (SP)","Total","2117.53"
"3526506","Lavínia (SP)","Total","1609.45"
"3526605","Lavrinhas (SP)","Total","1518.89"
"3526704","Leme (SP)","Total","2018.56"
"3526803","Lençóis Paulista (SP)","Total","2391.53"
"3526902","Limeira (SP)","Total","2504.59"
"3527009","Lindóia (SP)","Total","1993.86"
"3527108","Lins (SP)","Total","2482.40"
"3527207","Lorena (SP)","Total","2233.57"
"3527256","Lourdes (SP)","Total","1654.41"
"3527306","Louveira (SP)","Total","2691.63"
"3527405","Lucélia (SP)","Total","1889.84"
"3527504","Lucianópolis (SP)","Total","2086.00"
"3527603","Luís Antônio (SP)","Total","1965.26"
"3527702","Luiziânia (SP)","Total","1629.76"
"3527801","Lupércio (SP)","Total","1575.82"
"3527900","Lutécia (SP)","Total","1503.46"
"3528007","Macatuba (SP)","Total","2276.90"
"3528106","Macaubal (SP)","Total","1779.84"
"3528205","Macedônia (SP)","Total","1639.87"
"3528304","Magda (SP)","Total","1864.83"
"3528403","Mairinque (SP)","Total","1976.22"
"3528502","Mairiporã (SP)","Total","2569.80"
"3528601","Manduri (SP)","Total","1776.91"
"3528700","Marabá Paulista (SP)","Total","1246.25"
"3528809","Maracaí (SP)","Total","1812.67"
"3528858","Marapoama (SP)","Total","2039.56"
"3528908","Mariápolis (SP)","Total","1489.82"
"3529005","Marília (SP)","Total","2496.53"
"3529104","Marinópolis (SP)","Total","1542.59"
"3529203","Martinópolis (SP)","Total","1652.09"
"3529302","Matão (SP)","Total","2197.56"
"3529401","Mauá (SP)","Total","1938.58"
"3529500","Mendonça (SP)","Total","1908.10"
"3529609","Meridiano (SP)","Total","1826.97"
"3529658","Mesópolis (SP)","Total","1448.06"
"3529708","Miguelópolis (SP)","Total","1766.72"
"3529807","Mineiros do Tietê (SP)","Total","1909.50"
"3529906","Miracatu (SP)","Total","1250.66"
"3530003","Mira Estrela (SP)","Total","1508.99"
"3530102","Mirandópolis (SP)","Total","1937.15"
"3530201","Mirante do Paranapanema (SP)","Total","1412.56"
"3530300","Mirassol (SP)","Total","2314.18"
"3530409","Mirassolândia (SP)","Total","1621.53"
"3530508","Mococa (SP)","Total","2084.07"
"3530607","Mogi das Cruzes (SP)","Total","2523.26"
"3530706","Mogi Guaçu (SP)","Total","2221.38"
"3530805","Mogi Mirim (SP)","Total","2637.58"
"3530904","Mombuca (SP)","Total","1999.98"
"3531001","Monções (SP)","Total","1926.66"
"3531100","Mongaguá (SP)","Total","1715.34"
"3531209","Monte Alegre do Sul (SP)","Total","2409.07"
"3531308","Monte Alto (SP)","Total","2257.26"
"3531407","Monte Aprazível (SP)","Total","2345.61"
"3531506","Monte Azul Paulista (SP)","Total","2218.44"
"3531605","Monte Castelo (SP)","Total","1636.05"
"3531704","Monteiro Lobato (SP)","Total","1681.10"
"3531803","Monte Mor (SP)","Total","1850.89"
"3531902","Morro Agudo (SP)","Total","1874.46"
"3532009","Morungaba (SP)","Total","2232.05"
"3532058","Motuca (SP)","Total","1532.36"
"3532108","Murutinga do Sul (SP)","Total","1632.99"
"3532157","Nantes (SP)","Total","1469.09"
"3532207","Narandiba (SP)","Total","1458.99"
"3532306","Natividade da Serra (SP)","Total","1148.99"
"3532405","Nazaré Paulista (SP)","Total","1547.38"
"3532504","Neves Paulista (SP)","Total","2097.12"
"3532603","Nhandeara (SP)","Total","2133.25"
"3532702","Nipoã (SP)","Total","1841.98"
"3532801","Nova Aliança (SP)","Total","1841.38"
"3532827","Nova Campina (SP)","Total","985.94"
"3532843","Nova Canaã Paulista (SP)","Total","1426.81"
"3532868","Nova Castilho (SP)","Total","1763.07"
"3532900","Nova Europa (SP)","Total","1955.56"
"3533007","Nova Granada (SP)","Total","1937.86"
"3533106","Nova Guataporanga (SP)","Total","1560.31"
"3533205","Nova Independência (SP)","Total","1739.22"
"3533254","Novais (SP)","Total","1931.74"
"3533304","Nova Luzitânia (SP)","Total","1843.35"
"3533403","Nova Odessa (SP)","Total","2411.10"
"3533502","Novo Horizonte (SP)","Total","2108.27"
"3533601","Nuporanga (SP)","Total","2103.06"
"3533700","Ocauçu (SP)","Total","1511.80"
"3533809","Óleo (SP)","Total","1578.12"
"3533908","Olímpia (SP)","Total","2212.33"
"3534005","Onda Verde (SP)","Total","1751.80"
"3534104","Oriente (SP)","Total","1963.08"
"3534203","Orindiúva (SP)","Total","2024.84"
"3534302","Orlândia (SP)","Total","2515.64"
"3534401","Osasco (SP)","Total","2501.43"
"3534500","Oscar Bressane (SP)","Total","1654.47"
"3534609","Osvaldo Cruz (SP)","Total","2009.46"
"3534708","Ourinhos (SP)","Total","2270.50"
"3534757","Ouroeste (SP)","Total","1928.40"
"3534807","Ouro Verde (SP)","Total","1334.20"
"3534906","Pacaembu (SP)","Total","1775.23"
"3535002","Palestina (SP)","Total","1822.33"
"3535101","Palmares Paulista (SP)","Total","1896.88"
"3535200","Palmeira d'Oeste (SP)","Total","1746.10"
"3535309","Palmital (SP)","Total","1794.62"
"3535408","Panorama (SP)","Total","1752.67"
"3535507","Paraguaçu Paulista (SP)","Total","1874.90"
"3535606","Paraibuna (SP)","Total","1789.62"
"3535705","Paraíso (SP)","Total","2307.92"
"3535804","Paranapanema (SP)","Total","1688.58"
"3535903","Paranapuã (SP)","Total","1630.98"
"3536000","Parapuã (SP)","Total","1587.27"
"3536109","Pardinho (SP)","Total","1900.77"
"3536208","Pariquera-Açu (SP)","Total","1658.16"
"3536257","Parisi (SP)","Total","1664.62"
"3536307","Patrocínio Paulista (SP)","Total","1803.14"
"3536406","Paulicéia (SP)","Total","1694.34"
"3536505","Paulínia (SP)","Total","3301.71"
"3536570","Paulistânia (SP)","Total","1595.37"
"3536604","Paulo de Faria (SP)","Total","1679.26"
"3536703","Pederneiras (SP)","Total","2121.58"
"3536802","Pedra Bela (SP)","Total","1490.38"
"3536901","Pedranópolis (SP)","Total","1612.41"
"3537008","Pedregulho (SP)","Total","1871.25"
"3537107","Pedreira (SP)","Total","2240.66"
"3537156","Pedrinhas Paulista (SP)","Total","2154.75"
"3537206","Pedro de Toledo (SP)","Total","1319.13"
"3537305","Penápolis (SP)","Total","2177.47"
"3537404","Pereira Barreto (SP)","Total","1860.52"
"3537503","Pereiras (SP)","Total","1875.66"
"3537602","Peruíbe (SP)","Total","1818.16"
"3537701","Piacatu (SP)","Total","1629.26"
"3537800","Piedade (SP)","Total","1645.58"
"3537909","Pilar do Sul (SP)","Total","1571.80"
"3538006","Pindamonhangaba (SP)","Total","2331.57"
"3538105","Pindorama (SP)","Total","2089.91"
"3538204","Pinhalzinho (SP)","Total","1742.45"
"3538303","Piquerobi (SP)","Total","1408.57"
"3538501","Piquete (SP)","Total","1893.03"
"3538600","Piracaia (SP)","Total","1936.88"
"3538709","Piracicaba (SP)","Total","2969.96"
"3538808","Piraju (SP)","Total","2006.66"
"3538907","Pirajuí (SP)","Total","1959.70"
"3539004","Pirangi (SP)","Total","2310.37"
"3539103","Pirapora do Bom Jesus (SP)","Total","1585.27"
"3539202","Pirapozinho (SP)","Total","1901.31"
"3539301","Pirassununga (SP)","Total","2706.32"
"3539400","Piratininga (SP)","Total","2499.51"
"3539509","Pitangueiras (SP)","Total","1848.82"
"3539608","Planalto (SP)","Total","1694.91"
"3539707","Platina (SP)","Total","1442.68"
"3539806","Poá (SP)","Total","1970.54"
"3539905","Poloni (SP)","Total","2134.40"
"3540002","Pompéia (SP)","Total","2244.84"
"3540101","Pongaí (SP)","Total","1753.83"
"3540200","Pontal (SP)","Total","1942.62"
"3540259","Pontalinda (SP)","Total","1502.88"
"3540309","Pontes Gestal (SP)","Total","1824.12"
"3540408","Populina (SP)","Total","1536.60"
"3540507","Porangaba (SP)","Total","1632.21"
"3540606","Porto Feliz (SP)","Total","2169.72"
"3540705","Porto Ferreira (SP)","Total","2107.57"
"3540754","Potim (SP)","Total","1476.90"
"3540804","Potirendaba (SP)","Total","2191.61"
"3540853","Pracinha (SP)","Total","1299.35"
"3540903","Pradópolis (SP)","Total","2210.27"
"3541000","Praia Grande (SP)","Total","2083.10"
"3541059","Pratânia (SP)","Total","1741.42"
"3541109","Presidente Alves (SP)","Total","1712.22"
"3541208","Presidente Bernardes (SP)","Total","1862.53"
"3541307","Presidente Epitácio (SP)","Total","1776.17"
"3541406","Presidente Prudente (SP)","Total","2695.61"
"3541505","Presidente Venceslau (SP)","Total","2166.07"
"3541604","Promissão (SP)","Total","1949.78"
"3541653","Quadra (SP)","Total","1817.24"
"3541703","Quatá (SP)","Total","1862.63"
"3541802","Queiroz (SP)","Total","1458.34"
"3541901","Queluz (SP)","Total","1571.14"
"3542008","Quintana (SP)","Total","1581.81"
"3542107","Rafard (SP)","Total","2022.10"
"3542206","Rancharia (SP)","Total","1825.82"
"3542305","Redenção da Serra (SP)","Total","1209.20"
"3542404","Regente Feijó (SP)","Total","1997.38"
"3542503","Reginópolis (SP)","Total","1846.30"
"3542602","Registro (SP)","Total","1902.34"
"3542701","Restinga (SP)","Total","1610.51"
"3542800","Ribeira (SP)","Total","1158.65"
"3542909","Ribeirão Bonito (SP)","Total","1898.46"
"3543006","Ribeirão Branco (SP)","Total","984.12"
"3543105","Ribeirão Corrente (SP)","Total","1701.80"
"3543204","Ribeirão do Sul (SP)","Total","1913.02"
"3543238","Ribeirão dos Índios (SP)","Total","1309.72"
"3543253","Ribeirão Grande (SP)","Total","1232.55"
"3543303","Ribeirão Pires (SP)","Total","2422.09"
"3543402","Ribeirão Preto (SP)","Total","3247.00"
"3543501","Riversul (SP)","Total","1101.87"
"3543600","Rifaina (SP)","Total","1778.10"
"3543709","Rincão (SP)","Total","1829.90"
"3543808","Rinópolis (SP)","Total","1637.22"
"3543907","Rio Claro (SP)","Total","2619.91"
"3544004","Rio das Pedras (SP)","Total","2285.77"
"3544103","Rio Grande da Serra (SP)","Total","1621.00"
"3544202","Riolândia (SP)","Total","1633.09"
"3544251","Rosana (SP)","Total","1905.04"
"3544301","Roseira (SP)","Total","1819.85"
"3544400","Rubiácea (SP)","Total","1778.12"
"3544509","Rubinéia (SP)","Total","1612.62"
"3544608","Sabino (SP)","Total","1787.06"
"3544707","Sagres (SP)","Total","1533.85"
"3544806","Sales (SP)","Total","1762.66"
"3544905","Sales Oliveira (SP)","Total","2249.09"
"3545001","Salesópolis (SP)","Total","1715.15"
"3545100","Salmourão (SP)","Total","1413.24"
"3545159","Saltinho (SP)","Total","2687.29"
"3545209","Salto (SP)","Total","2488.66"
"3545308","Salto de Pirapora (SP)","Total","1856.61"
"3545407","Salto Grande (SP)","Total","1461.62"
"3545506","Sandovalina (SP)","Total","1536.87"
"3545605","Santa Adélia (SP)","Total","2187.25"
"3545704","Santa Albertina (SP)","Total","1768.74"
"3545803","Santa Bárbara d'Oeste (SP)","Total","2390.66"
"3546009","Santa Branca (SP)","Total","1910.14"
"3546108","Santa Clara d'Oeste (SP)","Total","1798.71"
"3546207","Santa Cruz da Conceição (SP)","Total","2738.01"
"3546256","Santa Cruz da Esperança (SP)","Total","2055.74"
"3546306","Santa Cruz das Palmeiras (SP)","Total","1955.89"
"3546405","Santa Cruz do Rio Pardo (SP)","Total","2235.34"
"3546504","Santa Ernestina (SP)","Total","1952.55"
"3546603","Santa Fé do Sul (SP)","Total","2176.45"
"3546702","Santa Gertrudes (SP)","Total","2000.62"
"3546801","Santa Isabel (SP)","Total","1789.05"
"3546900","Santa Lúcia (SP)","Total","1900.90"
"3547007","Santa Maria da Serra (SP)","Total","1513.72"
"3547106","Santa Mercedes (SP)","Total","1529.19"
"3547205","Santana da Ponte Pensa (SP)","Total","2062.84"
"3547304","Santana de Parnaíba (SP)","Total","5179.03"
"3547403","Santa Rita d'Oeste (SP)","Total","1600.38"
"3547502","Santa Rita do Passa Quatro (SP)","Total","2309.58"
"3547601","Santa Rosa de Viterbo (SP)","Total","2075.27"
"3547650","Santa Salete (SP)","Total","1852.17"
"3547700","Santo Anastácio (SP)","Total","1804.16"
"3547809","Santo André (SP)","Total","3203.39"
"3547908","Santo Antônio da Alegria (SP)","Total","1568.37"
"3548005","Santo Antônio de Posse (SP)","Total","1924.29"
"3548054","Santo Antônio do Aracanguá (SP)","Total","1762.37"
"3548104","Santo Antônio do Jardim (SP)","Total","1847.59"
"3548203","Santo Antônio do Pinhal (SP)","Total","1907.08"
"3548302","Santo Expedito (SP)","Total","1438.73"
"3548401","Santópolis do Aguapeí (SP)","Total","1561.48"
"3548500","Santos (SP)","Total","3943.13"
"3548609","São Bento do Sapucaí (SP)","Total","1621.91"
"3548708","São Bernardo do Campo (SP)","Total","3020.44"
"3548807","São Caetano do Sul (SP)","Total","4652.90"
"3548906","São Carlos (SP)","Total","2856.60"
"3549003","São Francisco (SP)","Total","1425.53"
"3549102","São João da Boa Vista (SP)","Total","2492.58"
"3549201","São João das Duas Pontes (SP)","Total","1454.62"
"3549250","São João de Iracema (SP)","Total","1606.67"
"3549300","São João do Pau d'Alho (SP)","Total","1789.88"
"3549409","São Joaquim da Barra (SP)","Total","2325.35"
"3549508","São José da Bela Vista (SP)","Total","1714.10"
"3549607","São José do Barreiro (SP)","Total","1409.77"
"3549706","São José do Rio Pardo (SP)","Total","2214.04"
"3549805","São José do Rio Preto (SP)","Total","2915.35"
"3549904","São José dos Campos (SP)","Total","3178.24"
"3549953","São Lourenço da Serra (SP)","Total","1644.73"
"3550001","São Luiz do Paraitinga (SP)","Total","1437.42"
"3550100","São Manuel (SP)","Total","2129.69"
"3550209","São Miguel Arcanjo (SP)","Total","1485.55"
"3550308","São Paulo (SP)","Total","3533.51"
"3550407","São Pedro (SP)","Total","2090.87"
"3550506","São Pedro do Turvo (SP)","Total","1433.07"
"3550605","São Roque (SP)","Total","2580.61"
"3550704","São Sebastião (SP)","Total","2173.54"
"3550803","São Sebastião da Grama (SP)","Total","1820.20"
"3550902","São Simão (SP)","Total","2115.93"
